company,title,link,location,experience,education,employmentType,deadline,sector,createdAt
주식회사마스터,먹거리 온라인 쇼핑몰 관리 및 사무보조 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49573815&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,충남 천안시 동남구,경력무관,학력무관,정규직·아르바이트,~ 01/10(금),"쇼핑몰관리, 쇼핑몰, 전자상거래",수정일24/12/12
김앨빈유외과의원,김앨빈유외과 외래 간호조무사 정규직 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49582584&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,부산 연제구,경력3년↑,고졸↑,정규직,~ 01/12(일),"간호조무사, 가정의학과, 내과, 마취통증의학과, 성형외과",등록일24/12/13
(주)티아이지코리아,[티아이지코리아] 2025년 상반기 신입사원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49572872&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 영등포구,신입,학력무관,정규직,~ 02/09(일),"기술지원, 유지보수, 정보보안, SE(시스템엔지니어), 네트워크",등록일24/12/11
(주)체리부로,(주)체리부로(장성)  관리직 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49553056&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,전남 장성군,경력무관,학력무관,정규직,~ 02/07(금),"물류관리, 재고관리, 배차관리, ERP, 식품가공",수정일24/12/13
(주)삼광,(주)삼광 재경팀 채용 모집 (경력 3~5년 / 10년차 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49516759&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경북 경산시,경력3년↑,대졸↑,정규직,오늘마감,"감사, 전산회계, 더존, 4대보험, 관리회계",수정일24/12/10
(주)삼광,(주)삼광윈테크 구매팀 구매팀장(경력) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49544464&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경북 경산시,경력5년↑,초대졸↑,정규직,~ 12/22(일),"구매관리, 재고관리, 구매기획, 물류기획, 거래처관리",등록일24/12/06
충남대학교병원,[대전본원] 2024년 업무지원직(환경사) 공개채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49566224&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,대전 중구,경력무관,학력무관,정규직,~ 12/17(화),"종합병원, 미화원, 환경관리자, 청소, 종합병원",수정일24/12/11
충남대학교병원,[대전본원] 2024년 원무직(취사) 공개채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49566222&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,대전 중구,경력무관,학력무관,정규직,~ 12/17(화),"종합병원, 조리사, 요리사, 종합병원",수정일24/12/11
충남대학교병원,[대전본원] 2024년 업무지원직(운전) 공개채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49566226&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,대전 중구,경력무관,학력무관,정규직,~ 12/17(화),"구급차기사, 버스기사, 셔틀버스기사, 운전, 종합병원",수정일24/12/11
부산도시철도운영서비스(주),철도운행 안전관리자 기간제 채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49399809&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,부산 강서구,경력무관,학력무관,기간제·계약직,상시채용,"안전관리자, 보안·경비업체, 청소·방역",수정일24/11/14
덕산넵코어스(주),덕산넵코어스(주) R&D본부 전부문 신입/경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49555035&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,대전 유성구,신입·경력,대졸↑,정규직,채용시,"임베디드, 자율주행, 정보통신, 펌웨어, FPGA",수정일24/12/09
농업회사법인대영농원(주),농업회사법인 대영농원 양계농장 관리책임자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49558548&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경북 영천시,경력무관,학력무관,정규직,~ 12/20(금),"생산관리, Haccp, 축산",등록일24/12/10
(의)명인의료재단화홍병원,[화홍병원] 물리치료팀 물리치료사(아르바이트) 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49585495&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경기 수원시 권선구,경력무관,초대졸↑,아르바이트,~ 01/12(일),"물리치료사, 종합병원, 종합병원",등록일24/12/13
(주)일삼울산공장,[직접입력] 환경안전관리 신입(경력)사원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49240389&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,울산 울주군,신입·경력,대졸↑,정규직,채용시,"총무, 비품관리, 시설관리, 자산관리, 영선",수정일24/10/22
(주)기영에프앤비,[4.5일제] 기영에프앤비 오픈팀 신규 채용 모집 (주임~대리),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49499221&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 강남구,경력무관,학력무관,정규직,~ 12/31(화),"영업, 영업관리, 거래처관리, 가맹점영업, 매출관리",수정일24/12/06
(주)기영에프앤비,[4.5일제] 기영에프앤비 R&D 메뉴개발 신규 채용모집(대리-과장),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49499211&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 강남구,경력3년↑,학력무관,정규직,~ 12/31(화),"R&D, R&D기획, 기술연구, 메뉴개발, 식품연구",수정일24/12/06
(주)기영에프앤비,[4.5일제] 기영에프앤비 운영 본부장 신규 채용모집 (부장 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49499233&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 강남구,경력10년↑,학력무관,정규직,~ 12/31(화),"영업, 영업관리, 거래처관리, 가맹점영업, 매출관리",수정일24/12/06
(주)기영에프앤비,[4.5일제] 기영에프앤비 교육팀 신규 채용 모집 (주임-과장),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49561248&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 강남구,경력2년↑,학력무관,정규직,~ 12/31(화),"영업, 영업관리, 거래처관리, 가맹점영업, 매출관리",등록일24/12/10
라온프라이빗타운,[라온프라이빗타운] 시설관리 근무자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49524703&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,제주 제주시,경력,고졸↑,정규직,~ 01/03(금),"기계기사, 전기기사, 소방/방재, 시설관리, 영선",등록일24/12/04
(주)핏콜라보,UX/UI 기획 및 디자인 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49470493&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 서초구,경력무관,초대졸↑,정규직,~ 12/29(일),"모바일디자인, 앱디자인, UI/UX디자인, UI/UX, 산업디자인",등록일24/11/26
(주)성엔지니어링,[가족친화기업] (주)성엔지니어링 채용 모집 재고 자재 관리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49582899&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,충북 청주시 청원구,경력무관,고졸↑,정규직,채용시,"물류관리, 자재관리, 재고관리, 수불관리, 입고/입하",수정일24/12/13
에스앤에스아이앤씨(주),INC 2공장 총무팀(인사·총무) 팀원급 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49433892&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,충남 보령시,경력 1~15년,초대졸↑,정규직,~ 12/20(금),"채용담당자, 인사, 총무, 전표입력, 회계",수정일24/11/20
(주)삼우코리아,(주)삼우코리아 인사총무 신입사원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49252379&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,충남 당진시,경력무관,대졸↑,정규직,~ 12/22(일),"인사, HRM, 총무, 비품관리, 서류관리",등록일24/10/23
(주)상봉모터스,인사/총무 직원 채용모집 (현대·기아·타타 1차벤더/신입~경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49513818&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,전북 김제시,경력무관,고졸↑,정규직,~ 12/17(화),"인사, 인사행정, 총무, 경리, 자동차부품",등록일24/12/03
(주)케이원파트너스컴퍼니,서치펌 리서처 대졸 신입 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49543479&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 금천구,경력무관,대졸↑,계약직·위촉직,채용시,"인사, 인사행정, 인사기획, HRM, 면접/인터뷰",수정일24/12/06
(주)키스템프그룹,대기업 CJ계열사 채용팀 모집(HR/인사)[서울역/월272만/신입O],https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49556846&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 용산구,경력무관,초대졸↑,파견직,~ 12/18(수),"인사, 인사기획, HRM, 면접/인터뷰, 인사교육",수정일24/12/13
(주)조이푸드,[식품제조기업] 인사팀 총무업무 직원 즉시 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49458906&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경기 성남시 중원구,경력 3~10년,초대졸↑,정규직,~ 12/24(화),"채용담당자, 채용공고관리, 인사, 인사행정, 인력관리",등록일24/11/24
(주)휴램프로,[노무법인 휴램프로 소속] 4대보험 신고 담당자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49532782&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 금천구,경력무관,학력무관,계약직,~ 01/04(토),"ER(노무관리), 인바운드, 단순안내, ERP, 시스템관리",등록일24/12/05
(주)삼익,(주)삼익 - 제주 연동 건물 시설관리(영선) 직원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49478632&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,제주 제주시,경력무관,학력무관,정규직,~ 12/27(금),"시설관리, 아웃소싱",수정일24/12/09
(주)삼현,[기술연구소] 연구기획 담당 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49475277&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경남 창원시,경력 4~8년,대졸↑,정규직,~ 01/25(토),"연구원, R&D, 자동차부품",등록일24/11/26
(주)인터엠,(주)인터엠 신사업기획팀 채용 모집(제상품기획/그래픽디자이너),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49578266&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 도봉구,경력무관,초대졸↑,정규직,~ 01/11(토),"그래픽디자인, 사업기획, 산업디자인, 홍보물, PhotoShop",등록일24/12/12
(주)대흥정보,[대흥정보] 통합주차시스템 유지보수 분야별 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49358085&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 영등포구,신입·경력,초대졸↑,정규직·계약직,~ 01/07(화),"고객관리, 유지보수, SI개발, PM(프로젝트매니저), 사업관리",수정일24/11/08
(주)유벡,"플랜트사업부 현장관리직 채용모집(공사,품질(ISO),관리)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49205322&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,울산 남구,경력무관,고졸↑,정규직,오늘마감,"건설관리, 플랜트",등록일24/10/16
아이티사이언스(주),아이티사이언스(주) 창원사업장 기술센터 생산기술업무 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49344085&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경남 창원시,신입·경력,초대졸↑,정규직,채용시,"회로설계, FPGA, AutoCAD, OrCAD, VHDL",등록일24/11/06
(주)한국정보기술단,디자이너 채용 모집 (경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49373134&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경기 과천시,경력3년↑,초대졸↑,정규직,채용시,"그래픽디자인, 시각디자인, 일러스트레이터, 정보디자인, CI디자인",수정일24/12/13
중앙하이텔(주),삼성전자(주) 평택 캠퍼스 구내통신 유지보수 담당업무 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49405647&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경기 평택시,경력무관,학력무관,정규직,채용시,"유지보수, 네트워크, 정보통신, 케이블설치, 통신공사",수정일24/12/09
성진수산(주),냉동창고 입출고관리 현장직원 채용모집(경력자우대),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49557004&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,부산 서구,경력무관,학력무관,정규직·기간제,~ 01/08(수),"물류관리, 자재관리, 재고관리, 창고관리, 배차관리",등록일24/12/09
성진수산(주),[조리사] 사업체 구내식당 급식 조리사 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49560069&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,부산 서구,경력무관,학력무관,정규직·계약직,~ 01/09(목),"조리사, 주방보조, 주방장, 요리사, 주방",수정일24/12/10
(주)현대제이콤,품질관리실 완성검사 정규직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49579231&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경기 성남시 중원구,신입·경력,초대졸↑,정규직,~ 01/11(토),"품질검사원, 품질관리, 전자",등록일24/12/12
한국다이요잉크(주),영업팀원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49526886&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,경기 안산시 단원구,경력무관,고졸↑,정규직,~ 01/03(금),"영업, 화학",수정일24/12/04
(주)대유,주식회사 대유 감사팀 경력사원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49505737&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 강남구,경력 3~5년,대졸↑,정규직,~ 01/01(수),"내부감사, 감사, 회계, 기타제조업",등록일24/12/02
(주)인터엠,(주)인터엠 국내사업실 영업사원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49521175&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,서울 도봉구,경력무관,초대졸↑,정규직,~ 01/02(목),"영업, 전기, 전자",등록일24/12/03
남도금형(주),개발/품질 part  채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49581929&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=4f33172e-b529-48ab-bced-b1d5c79e88aa,광주 광산구,경력무관,학력무관,정규직,~ 02/11(화),"품질검사원, QC, 품질관리, 품질보증, 공정관리",등록일24/12/13
